,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
544,Apex,NC,Raleigh,Wake County,545,,,,,,,,,,,,,1449.0,1300.0,1350.0,1495.0,1425.0,1325.0,1300.0,1395.0,1395.0,1399.5,1295.0,1295.0,1395.0,1350.0,1395.0,1395.0,1362.5,1375.0,1500.0,1395.0,1450.0,1345.0,1312.5,1462.5,1325.0,1190.0,1295.0,1375.0,1375.0,1422.5,1350.0,1295.0,1400.0,1520.0,1495.0,1497.5,1425.0,1450.0,1450.0,1450.0,1475.0,1450.0,1462.5,1395.0,1400.0,1450.0,1450.0,1495.0,1450.0,1450.0,1495.0,1495.0,1500.0,1500.0,1595.0,1497.5,1495.0,1495.0,1462.5,1540.0,1550.0,1495.0,1495.0,1500.0,1450.0,1650.0,1625.0,1597.5,1595.0,1512.5,1480.0,1525.0,1595.0,1575.0,1600.0,1650.0,1675.0,1695.0,1695.0,1695.0,1675.0,1662.5,1655.0,1695.0,1675.0,1695.0,1695.0,1650.0,1695.0,1695.0,1695.0,1650.0,1662.5,1650.0,1650.0,1695.0,1662.5,1695.0,1700.0,1700.0,1700.0,1700.0,1700.0,1750.0,1757.5,1725.0,1700.0,1700.0
545,Maryville,TN,Knoxville,Blount County,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1200.0,1200.0,1200.0,1295.0,1250.0,1250.0,1250.0,1325.0,1250.0,1250.0,1262.5,1225.0,1300.0,1325.0,1425.0,1287.5,1300.0,1300.0,1275.0,1250.0,1300.0,1300.0,1250.0,1300.0,1350.0,1300.0,1372.5,1400.0,1350.0,1350.0,1400.0,1250.0,1250.0,1250.0,1350.0
546,Turlock,CA,Modesto,Stanislaus County,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.0,1485.0,1437.5,1450.0,1410.0,1500.0,1595.0,1500.0,1500.0,1525.0,1562.5,1575.0,1450.0,1425.0,1462.5,1500.0,1595.0,1675.0,1597.5,1595.0,1595.0,1595.0,1600.0,1600.0,1650.0,1600.0,1650.0,1650.0,1675.0,1675.0,1737.5,1800.0,1695.0,1597.5
547,Somerville,MA,Boston-Cambridge-Newton,Middlesex County,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,2900.0,2800.0,2600.0,2500.0,2587.5,2500.0,2402.5,2317.0,2465.0,2450.0,2400.0,2500.0,2250.0,2330.0,2330.0,2700.0,2550.0,2500.0,2400.0,2375.0,2340.0,2400.0,2737.5,2500.0,2725.0,2500.0,2475.0,2500.0,2500.0,2400.0,2400.0,2372.5,2397.5,2400.0,2800.0,2800.0,2800.0,2800.0,2800.0,2550.0,2550.0,2400.0,2330.0,2350.0,2315.0,2400.0,2624.5,2500.0,2850.0,2900.0,2900.0,2800.0,3000.0,2875.0,2500.0,2650.0,2500.0,2825.0,3000.0,3200.0,3200.0,2950.0,2987.5,3000.0,3000.0,2875.0,2800.0,2600.0,2500.0,2625.0,3000.0,3000.0,3000.0,3100.0,3150.0,3000.0,2850.0,2800.0,2700.0,3000.0,3000.0,3000.0,3175.0,3300.0,3267.5,3100.0,3000.0,3000.0,3000.0,2992.5,2800.0,2850.0
548,Missouri City,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.5,1450.0,1400.0,1400.0,1450.0,1500.0,1512.5,1600.0,1650.0,1650.0,1575.0,1650.0,1600.0,1650.0,1700.0,1700.0,1750.0,1725.0,1700.0,1650.0,1700.0,1625.0,1700.0,1650.0,1612.5,1650.0,1600.0,1700.0,1725.0,1700.0,1670.0,1695.0,1650.0,1650.0,1600.0,1650.0,1600.0,1700.0,1639.0,1600.0,1700.0,1750.0,1650.0,1650.0,1650.0,1750.0,1700.0,1700.0,1697.5,1695.0,1650.0,1625.0,1680.0,1700.0,1749.5,1700.0,1650.0,1650.0,1712.5,1695.0,1662.5,1650.0,1650.0,1695.0,1700.0,1700.0,1750.0,1799.0,1700.0,1750.0,1700.0,1700.0,1700.0
549,Mission,TX,McAllen-Edinburg-Mission,Hidalgo County,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1682.5,1650.0,1525.0,1575.0,1500.0,1547.5,1570.0,1525.0,1600.0,1425.0,1450.0,1450.0,1550.0,1525.0,1450.0,1400.0,1500.0,1600.0,1600.0,1562.5,1500.0,1500.0,1500.0,1475.0,1499.0,1550.0,1450.0,1500.0,1560.0,1600.0,1500.0,1472.5,1400.0,1450.0,1500.0,1500.0
550,Denham Springs,LA,Baton Rouge,Livingston Parish,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.0,1400.0,1500.0,1400.0,1395.0,1390.0,1300.0,1300.0,1300.0,1300.0,1300.0,1350.0,1350.0,1400.0,1400.0,1400.0,1350.0,1350.0,1350.0,1300.0,1300.0,1337.5,1400.0,1300.0,1400.0,1400.0,1400.0,1400.0,1350.0,1300.0,1300.0,1350.0
551,Rome,GA,Rome,Floyd County,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5,747.5,750.0,750.0,762.5,800.0,862.5,750.0,850.0,860.0,825.0,800.0,797.5,825.0,800.0,800.0,850.0
552,Richmond,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,553,,,,,,,,,,,,,,,1650.0,1600.0,1725.0,1695.0,1625.0,1625.0,1550.0,1500.0,1490.0,1550.0,1600.0,1600.0,1600.0,1600.0,1600.0,1700.0,1600.0,1600.0,1600.0,1450.0,1450.0,1470.0,1500.0,1387.5,1550.0,1597.5,1587.5,1625.0,1725.0,1700.0,1662.5,1687.5,1700.0,1700.0,1600.0,1550.0,1550.0,1695.0,1797.5,1797.5,1750.0,1797.5,1800.0,1797.5,1800.0,1825.0,1850.0,1800.0,1800.0,1850.0,1895.0,1800.0,1800.0,1812.5,1795.0,1795.0,1800.0,1800.0,1800.0,1800.0,1800.0,1850.0,1800.0,1800.0,1797.5,1800.0,1749.0,1799.0,1687.0,1725.0,1797.0,1800.0,1795.0,1750.0,1795.0,1800.0,1800.0,1800.0,1825.0,1800.0,1895.0,1800.0,1795.0,1762.5,1795.0,1797.0,1795.0,1800.0,1842.5,1800.0,1800.0,1800.0,1825.0,1800.0,1800.0,1850.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1850.0,1800.0,1850.0,1800.0
553,Homestead,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,554,,1450.0,1350.0,1350.0,1329.0,1300.0,1300.0,1250.0,1262.5,1375.0,1350.0,1399.5,1300.0,1300.0,1325.0,1375.0,1350.0,1350.0,1350.0,1375.0,1350.0,1350.0,1350.0,1325.0,1300.0,1350.0,1400.0,1400.0,1400.0,1400.0,1375.0,1300.0,1300.0,1350.0,1350.0,1350.0,1400.0,1400.0,1450.0,1450.0,1450.0,1450.0,1450.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1450.0,1495.0,1495.0,1465.0,1495.0,1495.0,1525.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1585.0,1570.0,1570.0,1550.0,1600.0,1600.0,1600.0,1600.0,1600.0,1599.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1649.0,1649.5,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1700.0,1650.0,1650.0,1700.0,1739.5,1750.0,1750.0,1737.0,1730.0,1700.0,1700.0,1700.0,1700.0,1700.0,1750.0,1750.0,1790.0,1800.0,1800.0,1775.0,1765.0,1775.0,1800.0,1750.0,1750.0
554,Pasco,WA,Kennewick-Richland,Franklin County,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.5,1400.0,1400.0,1425.0,1412.5,1395.0,1395.0,1400.0,1450.0,1500.0,1425.0,1495.0,1450.0,1450.0,1500.0,1500.0,1450.0,1450.0,1450.0,1400.0,1450.0,1450.0,1497.5,1462.5,1495.0,1495.0,1595.0,1500.0,1500.0,1600.0,1595.0,1600.0
555,Norcross,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,556,,,,,,,,,,,,,862.5,899.0,895.0,900.0,900.0,900.0,900.0,950.0,900.0,895.0,875.0,895.0,899.5,862.5,850.0,895.0,900.0,900.0,900.0,920.0,900.0,950.0,949.0,900.0,900.0,800.0,850.0,899.5,985.0,997.5,995.0,975.0,980.0,999.0,1000.0,1050.0,1049.5,1025.0,1047.0,1025.0,1025.0,1025.0,1000.0,1000.0,995.0,1000.0,975.0,995.0,1000.0,1000.0,1000.0,1050.0,1095.0,1000.0,1050.0,1072.5,1035.0,1050.0,1050.0,990.0,1150.0,1150.0,1140.0,1075.0,1095.0,1197.5,1050.0,1100.0,1175.0,1202.0,1200.0,1150.0,1150.0,1272.5,1297.0,1200.0,1224.0,1250.0,1250.0,1300.0,1300.0,1295.0,1250.0,1297.0,1299.5,1275.0,1300.0,1300.0,1300.0,1400.0,1299.5,1392.5,1395.0,1300.0,1329.5,1375.0,1399.5,1370.0,1400.0,1375.0,1350.0,1430.0,1424.0,1475.0,1400.0,1400.0,1399.0,1400.0
556,Casa Grande,AZ,Phoenix-Mesa-Scottsdale,Pinal County,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,950.0,1000.0,1000.0,1050.0,1025.0,1050.0,1057.5,1075.0,1072.5,1087.5,1070.0,1050.0,1085.0,1125.0,1195.0,1150.0,1195.0,1150.0,1095.0,1100.0,1112.5,1062.5,1175.0,1100.0,1100.0,1172.5,1195.0,1200.0,1200.0,1250.0,1200.0,1250.0,1250.0,1250.0,1250.0,1200.0
557,Tomball,TX,Houston-The Woodlands-Sugar Land,Harris County,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1509.0,1595.0,1550.0,1500.0,1550.0,1650.0,1599.5,1600.0,1600.0,1550.0,1600.0,1595.0,1600.0,1600.0,1600.0,1650.0,1600.0,1600.0,1600.0,1600.0,1595.0,1592.5,1595.0,1650.0,1700.0,1700.0,1600.0,1622.5,1600.0,1600.0,1600.0,1600.0,1500.0,1559.5,1500.0,1550.0,1595.0,1595.0,1595.0,1600.0,1600.0,1600.0,1595.0,1595.0,1650.0,1650.0,1625.0,1650.0,1657.5,1672.5,1685.0,1695.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1675.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0
558,Rancho Cordova,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,559,,,,,,,,,,,,,,,,,,,1295.0,1225.0,1237.5,1297.5,1295.0,1250.0,1195.0,1272.5,1362.5,1382.5,1295.0,1295.0,1300.0,1295.0,1295.0,1299.0,1308.5,1295.0,1295.0,1289.0,1295.0,1315.0,1350.0,1300.0,1350.0,1295.0,1325.0,1400.0,1350.0,1365.0,1362.5,1350.0,1395.0,1400.0,1495.0,1395.0,1425.0,1395.0,1450.0,1400.0,1437.5,1395.0,1350.0,1350.0,1350.0,1395.0,1395.0,1437.5,1497.5,1500.0,1495.0,1531.0,1472.5,1550.0,1472.5,1625.0,1600.0,1600.0,1550.0,1611.0,1497.5,1545.0,1595.0,1637.5,1500.0,1595.0,1495.0,1575.0,1675.0,1795.0,1862.5,1895.0,1825.0,1885.0,1885.0,1733.5,1662.5,1700.0,1825.0,1772.5,1750.0,1800.0,1900.0,1950.0,1942.5,1897.5,1950.0,1900.0,1897.5,1850.0,1885.0,1950.0,1950.0,2095.0,1997.5,2000.0,2000.0,1995.0,1925.0,1957.5,1940.0,1995.0
559,O Fallon,MO,St. Louis,Saint Charles County,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.0,1525.0,1595.0,1547.5,1435.0,1495.0,1450.0,1395.0,1457.5,1450.0,1485.0,1450.0,1512.5,1500.0,1600.0,1625.0,1600.0,1500.0,1449.5,1450.0,1395.0
560,Saint Charles,MO,St. Louis,Saint Charles County,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1150.0,1282.5,1350.0,1400.0,1400.0,1472.5,1395.0,1300.0,1300.0,1395.0,1295.0,1312.5,1300.0,1200.0,1250.0,1372.5,1500.0,1472.5,1445.0,1397.5,1450.0,1372.5,1395.0,1250.0,1250.0,1350.0,1400.0,1400.0,1397.5,1450.0,1495.0,1300.0,1300.0,1362.5,1350.0,1400.0
561,Spring Valley,CA,San Diego-Carlsbad,San Diego County,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.0,2300.0,2340.0,2410.0,2300.0,2350.0,2200.0,2380.0,2387.5,2450.0,2400.0,2397.5,2425.0,2500.0,2480.0,2400.0,2480.0,2500.0,2450.0,2400.0,2450.0,2449.5,2397.5,2480.0,2500.0,2500.0,2500.0,2500.0,2547.5,2600.0,2500.0,2422.5
562,Scranton,PA,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,937.5,925.0,950.0,950.0,850.0,900.0,950.0,925.0,950.0,937.5,900.0,915.0,925.0,850.0,950.0,950.0,875.0,885.0,950.0,997.5,1000.0,950.0,987.5,995.0,1000.0,1000.0,997.0,962.5,1075.0,1050.0,1000.0
563,San Ramon,CA,San Francisco-Oakland-Hayward,Contra Costa County,564,,,,,,,,,,,,,,,,,3200.0,3450.0,3500.0,3300.0,3200.0,2999.0,3200.0,3050.0,3250.0,3200.0,3200.0,3180.0,3200.0,3195.0,3150.0,3322.5,3000.0,2900.0,2850.0,2925.0,3295.0,3295.0,3400.0,3295.0,3292.5,3595.0,3300.0,3295.0,3295.0,3100.0,3300.0,3450.0,3400.0,3345.0,3390.0,3400.0,3295.0,3597.5,3400.0,3500.0,3450.0,3400.0,3400.0,3200.0,3247.5,3495.0,3500.0,3500.0,3700.0,3800.0,3800.0,3700.0,3600.0,3595.0,3500.0,3350.0,3500.0,3500.0,3700.0,3700.0,3800.0,3999.0,3690.0,3795.0,3500.0,3525.0,3550.0,3700.0,3495.0,3500.0,3575.0,3795.0,4000.0,4200.0,4095.0,3995.0,3950.0,3850.0,3750.0,3810.0,3800.0,3800.0,3800.0,3750.0,3900.0,3995.0,3900.0,3800.0,3800.0,3800.0,3800.0,3800.0,3892.5,3750.0,3900.0,3800.0,3900.0,3950.0,3897.5,3800.0,3800.0,3625.0,3750.0,3750.0
564,Deerfield Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,565,,,,,,,,,,,,,,,1595.0,1595.0,1550.0,1600.0,1595.0,1599.5,1597.0,1600.0,1600.0,1650.0,1650.0,1600.0,1595.0,1597.5,1600.0,1600.0,1600.0,1600.0,1600.0,1595.0,1580.0,1600.0,1600.0,1600.0,1600.0,1550.0,1600.0,1600.0,1650.0,1675.0,1700.0,1697.5,1650.0,1750.0,1700.0,1750.0,1750.0,1750.0,1800.0,1750.0,1700.0,1650.0,1700.0,1650.0,1700.0,1750.0,1700.0,1725.0,1750.0,1700.0,1700.0,1700.0,1775.0,1750.0,1750.0,1750.0,1700.0,1712.5,1750.0,1800.0,1850.0,1962.5,1937.5,1900.0,1900.0,1750.0,1650.0,1900.0,1800.0,1850.0,1850.0,1900.0,1850.0,1800.0,1800.0,1800.0,1849.0,1800.0,1850.0,1850.0,1900.0,1925.0,1900.0,1850.0,1900.0,1900.0,1895.0,1897.5,1900.0,1900.0,2000.0,1900.0,2000.0,2000.0,1965.0,1935.0,1900.0,2000.0,2100.0,2125.0,2000.0,1950.0,1900.0,2000.0,2000.0,2000.0
565,Evanston,IL,Chicago-Naperville-Elgin,Cook County,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.5,1500.0,1397.5,1472.5,1395.0,1577.5,1797.5,1637.5,1800.0,1895.0,1847.0,1850.0,1700.0
566,Marysville,WA,Seattle-Tacoma-Bellevue,Snohomish County,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,1700.0,1797.0,1695.0,1769.0,1759.0,1800.0,1895.0,1800.0,1850.0,2000.0,1955.0,1955.0,1895.0,1895.0,1900.0,1895.0,1862.5,1950.0,1787.5,1950.0,2050.0,2025.0,2145.0,2170.0,2000.0,2085.0,1995.0,2060.0,2025.0,2175.0,2237.5,2245.0,2159.0,2159.0,2150.0,2100.0,2097.5,2095.0,2100.0,2145.0
567,Schenectady,NY,Albany-Schenectady-Troy,Schenectady County,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1412.5,1300.0,1495.0,1512.5,1462.5,1500.0,1400.0,1472.5,1500.0,1525.0,1450.0,1400.0,1495.0,1472.5,1550.0,1575.0,1550.0,1450.0,1500.0,1487.5,1450.0,1400.0,1495.0,1400.0,1387.5,1400.0,1400.0,1450.0,1475.0,1550.0,1497.5,1485.0,1372.5,1500.0,1500.0
568,Camden,NJ,Philadelphia-Camden-Wilmington,Camden County,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1112.5,1125.0,1100.0,1050.0,1100.0,1075.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1112.5,1100.0,1100.0,1125.0,1150.0,1100.0,1100.0,1100.0,1100.0,1100.0
569,Avondale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,570,,,,937.5,995.0,1045.0,999.5,999.0,995.0,1000.0,995.0,1000.0,1012.5,1000.0,999.0,1000.0,995.0,997.0,995.0,999.0,995.0,995.0,995.0,975.0,975.0,950.0,995.0,995.0,995.0,1000.0,999.0,995.0,1000.0,999.0,995.0,1000.0,995.0,995.0,995.0,1000.0,1000.0,999.0,1000.0,1000.0,1000.0,1000.0,1035.0,1025.0,999.0,995.0,995.0,995.0,1025.0,1025.0,1050.0,1050.0,1050.0,1050.0,1049.5,1025.0,1025.0,1095.0,1100.0,1095.0,1095.0,1100.0,1100.0,1097.0,1095.0,1100.0,1100.0,1125.0,1125.0,1100.0,1145.0,1125.0,1147.5,1175.0,1150.0,1150.0,1147.0,1150.0,1125.0,1100.0,1175.0,1195.0,1200.0,1250.0,1236.0,1250.0,1250.0,1270.0,1250.0,1225.0,1250.0,1250.0,1249.5,1250.0,1275.0,1275.0,1295.0,1300.0,1300.0,1295.0,1305.0,1295.0,1300.0,1325.0,1350.0,1350.0,1350.0,1350.0,1399.0,1400.0,1425.0,1450.0,1450.5,1412.5,1395.0,1395.0
570,Redlands,CA,Riverside-San Bernardino-Ontario,San Bernardino County,571,,,,,,,,,,,,,,,,,,,1600.0,1650.0,1600.0,1695.0,1650.0,1725.0,1650.0,1625.0,1600.0,1625.0,1625.0,1650.0,1600.0,1599.0,1660.0,1700.0,1700.0,1725.0,1750.0,1700.0,1700.0,1650.0,1625.0,1650.0,1650.0,1700.0,1780.0,1795.0,1700.0,1695.0,1700.0,1750.0,1725.0,1750.0,1800.0,1795.0,1750.0,1795.0,1790.0,1700.0,1795.0,1780.0,1792.5,1850.0,1800.0,1800.0,1850.0,1797.5,1800.0,1797.5,1795.0,1799.0,1800.0,1797.5,1795.0,1790.0,1795.0,1800.0,1855.0,1800.0,1785.0,1797.5,1800.0,1825.0,1800.0,1797.5,1790.0,1800.0,1895.0,1900.0,1950.0,1900.0,1895.0,1900.0,1895.0,1950.0,1995.0,1950.0,1950.0,2000.0,1975.0,1975.0,1950.0,1950.0,1925.0,2000.0,1900.0,1972.5,2000.0,2000.0,2000.0,2000.0,2100.0,2138.5,2050.0,2000.0,2000.0,2100.0,2100.0,1950.0,1900.0,1950.0
571,Huntington,WV,Huntington-Ashland,Cabell County,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0,735.0,800.0,800.0,800.0,750.0,750.0,750.0,735.0,750.0,800.0,825.0,825.0,875.0,875.0,875.0,850.0,850.0,850.0,800.0,775.0,750.0,750.0,797.5,837.5,795.0,900.0,900.0,900.0,875.0,825.0,850.0,850.0,800.0
572,Noblesville,IN,Indianapolis-Carmel-Anderson,Hamilton County,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1175.0,1100.0,1185.0,1197.0,1200.0,1250.0,1300.0,1295.0,1285.0,1275.0,1250.0,1250.0,1285.0,1297.0,1295.0,1299.0,1299.0,1299.0,1295.0,1250.0,1250.0,1300.0,1300.0,1300.0,1299.5,1300.0,1295.0,1299.0,1299.0,1312.5,1325.0,1300.0,1297.0,1299.0,1300.0,1345.0,1345.0,1300.0,1300.0,1325.0,1345.0,1325.0,1325.0,1350.0,1350.0,1350.0,1330.0,1292.0,1304.5,1299.0,1254.5,1322.0,1295.0,1299.0,1300.0,1325.0,1345.0,1350.0,1350.0,1385.0,1395.0,1390.0,1295.0,1300.0,1295.0,1300.0,1330.0,1395.0,1395.0,1395.0,1370.0,1445.0,1452.5,1445.0,1352.5,1330.0,1300.0,1340.0,1395.0,1395.0,1395.0,1425.0,1450.0,1490.0,1409.5,1400.0,1395.0,1350.0,1342.5
573,Town of Poughkeepsie,NY,New York-Newark-Jersey City,Dutchess County,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.5,1725.0,1750.0,1900.0,1825.0,1775.0,1750.0,1800.0,1850.0,1872.5,1850.0,1850.0,1612.5,1700.0,1700.0,1750.0,1737.5,1677.5,1750.0,1725.0,1850.0,1850.0,1850.0,1875.0,1875.0,1900.0,1900.0,1900.0,1875.0,1800.0,1740.0,1750.0,1850.0,1850.0,1900.0
574,Temple,TX,Killeen-Temple,Bell County,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,950.0,897.5,895.0,900.0,975.0,950.0,985.0,990.0,960.0,950.0,937.5,900.0,950.0,995.0,1000.0,1025.0,995.0,995.0,1000.0,1000.0,1000.0,1000.0,1070.0,1100.0,1085.0,1095.0,1195.0,1195.0,1150.0,1000.0,1100.0,1095.0,1100.0,1050.0,1095.0,1100.0,1100.0,1100.0,1125.0,1100.0,1150.0,1050.0,1050.0,997.5,1095.0,1150.0,1095.0,1125.0,1150.0,1150.0,1175.0,1195.0,1200.0,1175.0,1150.0,1125.0,1100.0,1095.0,1050.0,1095.0,1177.5,1195.0,1250.0,1200.0,1250.0,1225.0,1200.0,1225.0,1250.0,1195.0,1175.0,1125.0,1195.0,1250.0,1350.0,1295.0,1300.0,1300.0,1245.0,1250.0,1250.0,1200.0,1200.0
575,Folsom,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,576,,,,,,,,,,,,,,,,,,,1750.0,1750.0,1850.0,1895.0,1795.0,1847.5,1750.0,1850.0,1872.5,1795.0,1795.0,1895.0,1785.0,1850.0,1850.0,1750.0,1595.0,1672.0,1695.0,1795.0,1795.0,1800.0,1895.0,1850.0,1895.0,1895.0,1950.0,1950.0,1895.0,1875.0,1895.0,1900.0,1900.0,1900.0,2095.0,2022.0,1997.0,2095.0,2020.0,2095.0,1995.0,1995.0,2000.0,1950.0,1900.0,1925.0,2020.0,2047.5,2000.0,2047.5,2020.0,2095.0,1995.0,1997.5,2020.0,2045.0,2047.5,2022.5,2195.0,2200.0,2195.0,2255.0,2150.0,2022.5,2120.0,2197.5,2195.0,2212.5,2295.0,2295.0,2295.0,2200.0,2200.0,2295.0,2295.0,2250.0,2200.0,2200.0,2195.0,2200.0,2300.0,2300.0,2350.0,2400.0,2395.0,2450.0,2300.0,2300.0,2400.0,2400.0,2300.0,2299.5,2350.0,2495.0,2395.0,2395.0,2450.0,2450.0,2482.5,2350.0,2345.0,2400.0
576,Plymouth,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.0,1875.0,2047.5,2000.0,1900.0,1900.0,1895.0,1800.0,1870.0,1800.0,1825.0,1795.0,1895.0,1897.5,1950.0,1950.0,1950.0,2025.0,2000.0,1950.0,2097.5,2100.0,2095.0,2150.0,2000.0,2100.0,2125.0,2000.0,2100.0,2150.0,1995.0,1945.0,1995.0,1995.0,1925.0,1950.0
