,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
712,Lakeville,MN,Minneapolis-St. Paul-Bloomington,Dakota County,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.0,1570.0,1725.0,1637.0,1525.0,1590.0,1650.0,1750.0,1650.0,1795.0,1750.0,1750.0,1900.0,1747.5,1900.0,1800.0,1797.5,1725.0,1700.0,1847.5,1772.5,1750.0,1850.0,1850.0,1900.0,1997.5,1795.0,1825.0,1862.5,1900.0,1795.0,1795.0,1785.0,1800.0,1847.5,1810.0,2063.5,1825.0,1795.0
713,Wesley Chapel,FL,Tampa-St. Petersburg-Clearwater,Pasco County,714,,,,,,,,,,,,,1375.0,1250.0,1250.0,1350.0,1300.0,1350.0,1337.5,1300.0,1300.0,1297.5,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1300.0,1325.0,1350.0,1350.0,1350.0,1325.0,1300.0,1350.0,1350.0,1395.0,1395.0,1450.0,1400.0,1400.0,1395.0,1395.0,1375.0,1375.0,1395.0,1375.0,1386.5,1425.0,1400.0,1400.0,1395.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1450.0,1462.5,1495.0,1450.0,1475.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1495.0,1450.0,1495.0,1500.0,1500.0,1450.0,1475.0,1496.0,1500.0,1487.0,1500.0,1500.0,1550.0,1575.0,1595.0,1600.0,1600.0,1595.0,1550.0,1595.0,1595.0,1595.0,1600.0,1650.0,1650.0,1650.0,1695.0,1675.0,1665.0,1650.0,1600.0,1599.0,1600.0,1650.0,1650.0,1630.0,1635.0,1700.0,1700.0,1700.0,1695.0,1695.0,1675.0,1650.0,1650.0,1650.0
714,Caldwell,ID,Boise City,Canyon County,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,950.0,975.0,1000.0,987.5,1100.0,1150.0,1112.5,1125.0,1125.0,1125.0,1095.0,1095.0,1100.0,1150.0,1195.0,1300.0,1195.0,1195.0,1250.0,1195.0,1195.0,1150.0,1195.0,1300.0,1300.0,1300.0,1300.0,1350.0,1325.0,1295.0,1295.0,1350.0,1312.5,1250.0,1295.0
715,Fountainbleau,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,716,,,,,,,,,,,,,1200.0,1200.0,1250.0,1250.0,1250.0,1200.0,1300.0,1300.0,1250.0,1275.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1350.0,1350.0,1350.0,1300.0,1300.0,1312.5,1400.0,1400.0,1400.0,1450.0,1450.0,1472.5,1500.0,1500.0,1595.0,1650.0,1600.0,1600.0,1550.0,1550.0,1500.0,1450.0,1450.0,1500.0,1500.0,1550.0,1600.0,1550.0,1650.0,1550.0,1550.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1650.0,1650.0,1600.0,1600.0,1600.0,1600.0,1600.0,1550.0,1550.0,1600.0,1600.0,1600.0,1600.0,1585.0,1600.0,1650.0,1650.0,1650.0,1687.5,1700.0,1700.0,1665.0,1635.0,1600.0,1600.0,1650.0,1650.0,1650.0,1650.0,1635.0,1650.0,1600.0,1695.0,1612.5,1700.0,1700.0,1650.0,1650.0,1650.0,1650.0,1700.0,1650.0,1650.0,1677.5,1650.0,1690.0,1650.0,1600.0,1600.0,1600.0
716,Valrico,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,717,,,,,,,,,,,,,1325.0,1350.0,1395.0,1350.0,1400.0,1395.0,1395.0,1400.0,1350.0,1395.0,1325.0,1295.0,1397.5,1337.5,1297.5,1399.5,1397.0,1350.0,1400.0,1325.0,1297.0,1300.0,1287.5,1300.0,1300.0,1397.5,1400.0,1500.0,1500.0,1575.0,1550.5,1495.0,1495.0,1450.0,1475.0,1500.0,1500.0,1400.0,1400.0,1400.0,1462.5,1450.0,1450.0,1500.0,1475.0,1500.0,1499.5,1500.0,1500.0,1499.0,1500.0,1500.0,1500.0,1497.5,1500.0,1495.0,1500.0,1495.0,1450.0,1425.0,1475.0,1495.0,1550.0,1550.0,1550.0,1432.0,1475.0,1450.0,1545.0,1550.0,1495.0,1475.0,1475.0,1500.0,1550.0,1600.0,1604.5,1650.0,1630.0,1575.0,1550.0,1600.0,1600.0,1575.0,1580.0,1625.0,1625.0,1620.0,1695.0,1695.0,1700.0,1695.0,1600.0,1600.0,1637.5,1600.0,1635.0,1675.0,1710.0,1750.0,1695.0,1700.0,1745.0,1700.0,1697.5,1685.0,1675.0,1695.0
717,Laguna Niguel,CA,Los Angeles-Long Beach-Anaheim,Orange County,718,,,2500.0,2600.0,2525.0,2950.0,3325.0,2925.0,2750.0,2450.0,2350.0,2300.0,2397.5,2350.0,2400.0,2455.0,2675.0,2700.0,2600.0,2600.0,2600.0,2550.0,2500.0,2400.0,2495.0,2530.0,2500.0,2500.0,2500.0,2700.0,2672.5,2650.0,2550.0,2500.0,2500.0,2550.0,2550.0,2700.0,2700.0,2900.0,2900.0,2850.0,2850.0,2500.0,2792.5,2800.0,2700.0,2800.0,2800.0,2800.0,2800.0,2800.0,2900.0,2900.0,2850.0,2825.0,2950.0,2990.0,2900.0,2950.0,2880.0,2900.0,2992.5,3000.0,3100.0,3000.0,2999.5,2900.0,2950.0,2950.0,2900.0,2900.0,2900.0,3000.0,3100.0,3100.0,3200.0,3095.0,3100.0,3100.0,2997.5,3000.0,3200.0,3047.5,2992.5,3200.0,3200.0,3000.0,3185.0,3350.0,3400.0,3275.0,3200.0,3200.0,3100.0,3000.0,3100.0,3200.0,3100.0,3125.0,3200.0,3250.0,3300.0,3300.0,3170.0,3200.0,3200.0,3150.0,3225.0,3300.0,3400.0,3400.0,3400.0,3370.0,3212.5,3250.0,3297.5,3300.0,3400.0,3300.0
718,South San Francisco,CA,San Francisco-Oakland-Hayward,San Mateo County,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3220.0,3247.5,3200.0,3322.5,3297.5,3472.5,3550.0,3500.0,3622.5,3497.5,3422.5,3500.0,3500.0,3497.5,3500.0,3500.0,3400.0,3500.0,3825.0,3800.0,3750.0,3750.0,3795.0,3800.0,3800.0,3800.0,3647.5,3697.5,3875.0,3800.0,3747.5,3750.0,3695.0,3800.0,3744.0,3725.0,3597.5
719,Towson,MD,Baltimore-Columbia-Towson,Baltimore County,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,1695.0,1600.0,1600.0,1625.0,1635.0,1625.0,1695.0,1700.0,1700.0,1725.0,1750.0,1700.0,1695.0,1690.0,1697.5,1625.0,1750.0,1670.0,1625.0,1700.0,1800.0,1750.0,1750.0,1750.0,1812.5,1812.5,1800.0,1750.0,1725.0,1700.0,1750.0,1800.0,1800.0,1800.0,1765.0,1700.0,1750.0,1750.0,1800.0,1850.0,1800.0,1650.0,1650.0,1750.0,1790.0,1700.0,1700.0,1775.0,1700.0,1750.0,1800.0,1800.0,1850.0,1850.0,1800.0,1800.0,1775.0,1787.5,1775.0,1850.0,1845.0,1750.0,1750.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1750.0,1750.0,1775.0,1775.0,1800.0,1737.5,1787.5,1850.0,1850.0,1800.0,1812.5,1812.5
720,West Hartford,CT,Hartford-West Hartford-East Hartford,Hartford County,721,,,,,,,,,,,,,,,2200.0,2100.0,2200.0,2200.0,2200.0,2100.0,1975.0,1900.0,1850.0,1800.0,1850.0,1800.0,1850.0,1800.0,1800.0,1850.0,1850.0,1700.0,1850.0,1850.0,1872.5,1800.0,1775.0,1850.0,1950.0,2000.0,2100.0,2200.0,2200.0,2050.0,2200.0,2200.0,2100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2200.0,2200.0,2200.0,2100.0,2100.0,2100.0,2250.0,2250.0,2200.0,2250.0,2250.0,2250.0,2300.0,2300.0,2300.0,2200.0,2200.0,2050.0,2100.0,2200.0,2200.0,2200.0,2300.0,2300.0,2300.0,2200.0,2200.0,2250.0,2250.0,2200.0,2250.0,2100.0,2200.0,2300.0,2300.0,2200.0,2200.0,2100.0,2175.0,2200.0,2150.0,2100.0,2075.0,2000.0,2000.0,2137.5,2200.0,2100.0,2100.0,2200.0,2200.0,2050.0,2087.5,2012.5,1982.5,1950.0,1950.0,2097.5,2100.0,1995.0,2099.0,2187.5,2200.0,2100.0,2100.0,2000.0,2000.0,2000.0
721,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,2640.0,2650.0,2747.5,2797.5,2650.0,2800.0,2595.0,2600.0,2600.0,2550.0,2580.0,2550.0,2800.0,2600.0,2597.5,2600.0,2700.0,2600.0,2625.0,2700.0,2600.0,2550.0,2575.0,2600.0,2600.0,2500.0,2600.0,2700.0,2647.5,2675.0,2750.0,2750.0,2700.0,2800.0,2800.0
722,Powder Springs,GA,Atlanta-Sandy Springs-Roswell,Cobb County,723,,,,,,,,,,,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1025.0,1000.0,1000.0,1000.0,995.0,995.0,999.5,1000.0,999.5,1050.0,1000.0,1050.0,1062.5,1050.0,1000.0,1050.0,1050.0,1095.0,1050.0,1050.0,1095.0,1075.0,1075.0,1090.0,1100.0,1100.0,1100.0,1100.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1100.0,1135.0,1175.0,1197.5,1195.0,1175.0,1150.0,1111.0,1137.5,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1239.0,1250.0,1250.0,1297.5,1300.0,1250.0,1250.0,1262.5,1250.0,1250.0,1250.0,1279.0,1250.0,1280.0,1249.0,1300.0,1325.0,1359.0,1359.0,1325.0,1335.0,1370.0,1350.0,1345.0,1350.0,1380.0,1343.0,1350.0,1395.0,1380.0,1425.0,1387.5,1400.0,1400.0,1375.0,1365.5,1400.0,1399.0,1350.0,1365.0,1395.0,1450.0,1403.0,1430.0,1445.0,1475.0,1445.0,1525.0,1499.0
723,Fairbanks,AK,Fairbanks,Fairbanks North Star Borough,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.0,1795.0,1770.0,1750.0,1650.0,1700.0,1700.0,1600.0,1550.0,1550.0,1550.0,1695.0,1700.0,1500.0,1375.0,1495.0,1600.0,1600.0,1600.0,1725.0,1725.0
724,Reston,VA,Washington-Arlington-Alexandria,Fairfax County,725,,,,1750.0,1975.0,1950.0,2100.0,2000.0,1950.0,1900.0,1895.0,1987.0,1997.5,1875.0,1800.0,1850.0,1950.0,1999.0,1897.5,1850.0,1800.0,1962.5,1850.0,1800.0,1800.0,1850.0,1800.0,1825.0,1900.0,1900.0,1950.0,1950.0,1950.0,1950.0,1962.5,1995.0,1997.0,1852.5,1800.0,1797.5,1818.0,1850.0,1950.0,1995.0,1995.0,1982.5,1900.0,1850.0,1850.0,1885.0,1900.0,1895.0,1950.0,1900.0,1900.0,2000.0,1990.0,1950.0,1900.0,1850.0,1850.0,1895.0,1850.0,1895.0,1950.0,1962.5,1995.0,2000.0,2000.0,1980.0,1975.0,1990.0,1995.0,1998.0,2000.0,1995.0,1875.0,1995.0,1992.5,2000.0,1850.0,1975.0,1970.0,1949.0,1900.0,1899.0,1922.5,1995.0,2067.5,2049.5,2095.0,2047.5,2000.0,2000.0,2000.0,2000.0,2000.0,1995.0,2000.0,2050.0,2100.0,2100.0,2100.0,2100.0,2100.0,2037.5,2075.0,2100.0,2050.0,2000.0,2000.0,2000.0,2100.0,2150.0,2150.0,2170.0,2100.0,2100.0,2100.0,2100.0
725,Yukon,OK,Oklahoma City,Canadian County,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1200.0,1200.0,1200.0,1195.0,1250.0,1225.0,1200.0,1295.0,1295.0,1245.0,1225.0,1245.0,1250.0,1347.5,1350.0,1345.0,1345.0,1325.0,1295.0,1300.0,1295.0,1300.0,1295.0,1300.0,1300.0,1295.0,1295.0,1300.0,1295.0,1250.0,1245.0,1245.0,1250.0,1250.0,1295.0,1295.0,1300.0,1347.5,1295.0,1245.0,1250.0,1245.0,1200.0,1195.0,1195.0,1195.0,1195.0,1225.0,1250.0,1275.0,1275.0,1250.0,1245.0,1200.0,1200.0,1200.0,1245.0,1250.0,1250.0,1250.0,1275.0,1250.0,1250.0,1295.0,1250.0,1275.0,1262.5,1295.0,1275.0,1250.0,1245.0,1250.0,1275.0,1295.0,1282.0,1290.0,1250.0,1250.0,1249.5,1200.0,1225.0
726,Tamarac,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,727,,,,,,,,,,1100.0,1075.0,1199.0,1150.0,1100.0,1100.0,1100.0,1100.0,1100.0,1150.0,1175.0,1200.0,1150.0,1175.0,1150.0,1199.5,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1250.0,1225.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1225.0,1250.0,1250.0,1287.5,1250.0,1250.0,1325.0,1300.0,1300.0,1300.0,1300.0,1300.0,1325.0,1350.0,1350.0,1300.0,1300.0,1290.0,1300.0,1300.0,1300.0,1350.0,1350.0,1302.0,1350.0,1395.0,1397.5,1475.0,1400.0,1400.0,1400.0,1400.0,1450.0,1400.0,1400.0,1475.0,1550.0,1550.0,1525.0,1450.0,1450.0,1500.0,1550.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1475.0,1450.0,1425.0,1425.0,1425.0,1450.0,1450.0,1400.0,1400.0,1449.0,1400.0,1400.0,1400.0,1400.0,1450.0,1450.0,1450.0,1450.0,1500.0,1500.0,1500.0,1450.0,1450.0,1450.0,1497.5,1400.0,1400.0,1400.0
727,Waukesha,WI,Milwaukee-Waukesha-West Allis,Waukesha County,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,1350.0,1300.0,1395.0,1600.0,1545.0,1400.0,1497.5,1337.5,1395.0,1395.0,1322.5,1400.0,1400.0,1397.5
728,Snohomish,WA,Seattle-Tacoma-Bellevue,Snohomish County,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.0,2399.5,2200.0,2295.0,2397.5,2300.0,2300.0,2297.5,2250.0,2200.0,2147.5,2100.0,2100.0,2222.5,2300.0,2195.0,2500.0,2450.0,2442.5,2285.0
729,Carson City,NV,Carson City,Carson City,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1200.0,1137.5,1200.0,1150.0,1200.0,1300.0,1375.0,1300.0,1350.0,1300.0,1350.0,1250.0,1250.0,1300.0,1250.0,1200.0,1300.0,1400.0,1500.0,1500.0,1450.0,1350.0,1295.0,1400.0,1350.0,1500.0,1472.5,1475.0,1465.0,1362.5,1447.5,1395.0,1500.0,1500.0,1485.0
730,Huntsville,TX,Huntsville,Walker County,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.0,1150.0,1100.0,1100.0,1100.0,1175.0,1085.0,1092.5,1100.0,1000.0,1000.0,1100.0,1200.0,1200.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1195.0,1100.0,1100.0,1100.0
731,North Bergen Township,NJ,New York-Newark-Jersey City,Hudson County,732,,,,,,,,,,,,,1900.0,1900.0,1850.0,1700.0,1675.0,1675.0,1675.0,1670.0,1670.0,1600.0,1600.0,1600.0,1500.0,1475.0,1500.0,1750.0,1750.0,1750.0,1500.0,1600.0,1600.0,1600.0,1600.0,1600.0,1625.0,1700.0,1700.0,1825.0,1750.0,1650.0,1650.0,1650.0,1650.0,1700.0,1700.0,1700.0,1700.0,1625.0,1700.0,1650.0,1675.0,1750.0,1850.0,1800.0,1887.5,1700.0,1650.0,1650.0,1750.0,1900.0,2100.0,2145.0,2000.0,1825.0,1950.0,2000.0,1975.0,2000.0,1925.0,1850.0,1700.0,1700.0,1950.0,2000.0,1750.0,1895.0,1800.0,1850.0,1800.0,1900.0,2200.0,1950.0,2050.0,1862.5,1850.0,2000.0,1800.0,1825.0,1900.0,2000.0,1850.0,1800.0,1962.5,2100.0,1995.0,1900.0,1800.0,1950.0,2000.0,1800.0,1800.0,1875.0,2100.0,1995.0,1999.5,1975.0,1950.0,1950.0,1800.0,1900.0,2100.0,2200.0,2200.0,2100.0,2100.0,2000.0,2000.0,2000.0
732,Saint Cloud,MN,St. Cloud,Stearns County,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.0,1200.0,1150.0,1095.0,1137.5,1200.0,1200.0,1180.0,1200.0,1150.0,1135.0,1200.0,1197.5,1197.5,1150.0,1100.0,1200.0,1200.0,1212.5,1200.0,1200.0,1225.0,1250.0,1237.5,1250.0,1250.0,1200.0
733,Florence,AL,Florence-Muscle Shoals,Lauderdale County,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.0,775.0,775.0,775.0,850.0,822.5,700.0,700.0,775.0,750.0,795.0,775.0,900.0,875.0,799.5,797.0,875.0,850.0,850.0,850.0,850.0
734,Eden Prairie,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,735,,,,,,,,,,,,,,,,,1900.0,1700.0,1775.0,1695.0,1795.0,1772.5,1699.5,1675.0,1495.0,1595.0,1695.0,1495.0,1647.5,1662.5,1595.0,1595.0,1562.5,1562.5,1600.0,1642.5,1750.0,1670.0,1600.0,1600.0,1500.0,1495.0,1495.0,1495.0,1550.0,1695.0,1725.0,1700.0,1595.0,1600.0,1595.0,1550.0,1590.0,1695.0,1695.0,1675.0,1695.0,1550.0,1575.0,1562.5,1672.5,1645.0,1600.0,1695.0,1600.0,1595.0,1595.0,1650.0,1650.0,1595.0,1662.5,1550.0,1600.0,1695.0,1650.0,1595.0,1560.0,1645.0,1662.5,1600.0,1650.0,1612.5,1600.0,1599.0,1675.0,1712.5,1590.0,1700.0,1850.0,1800.0,1895.0,1797.5,1750.0,1750.0,1800.0,1800.0,1800.0,1700.0,1795.0,1850.0,1795.0,1825.0,1895.0,1795.0,1800.0,1995.0,2000.0,1900.0,1797.5,1750.0,1875.0,1850.0,1850.0,1895.0,1795.0,1795.0,1750.0,1695.0,1700.0,1799.5
735,Mansfield,TX,Dallas-Fort Worth-Arlington,Tarrant County,736,,,,,,,,,,,,,,1650.0,1600.0,1595.0,1610.0,1600.0,1525.0,1597.5,1550.0,1550.0,1495.0,1495.0,1500.0,1495.0,1435.0,1412.5,1450.0,1500.0,1600.0,1495.0,1550.0,1550.0,1495.0,1500.0,1550.0,1497.5,1495.0,1595.0,1550.0,1562.5,1550.0,1500.0,1495.0,1500.0,1495.0,1495.0,1500.0,1525.0,1500.0,1500.0,1525.0,1550.0,1597.5,1595.0,1634.0,1600.0,1597.5,1600.0,1575.0,1575.0,1637.5,1699.0,1650.0,1625.0,1697.5,1689.0,1692.0,1695.0,1695.0,1600.0,1595.0,1600.0,1695.0,1632.5,1695.0,1600.0,1730.0,1672.5,1650.0,1650.0,1650.0,1695.0,1762.0,1812.5,1885.0,1795.0,1795.0,1750.0,1800.0,1750.0,1750.0,1700.0,1695.0,1745.0,1745.0,1732.5,1750.0,1800.0,1850.0,1795.0,1850.0,1810.0,1795.0,1750.0,1800.0,1795.0,1750.0,1795.0,1865.0,1825.0,1795.0,1850.0,1850.0,1950.0,1995.0,1895.0,1875.0,1850.0
736,Winter Garden,FL,Orlando-Kissimmee-Sanford,Orange County,737,,,,,,,,,,,,,,1272.5,1275.0,1295.0,1300.0,1395.0,1300.0,1300.0,1325.0,1300.0,1250.0,1300.0,1245.0,1250.0,1250.0,1262.5,1250.0,1275.0,1200.0,1330.0,1340.0,1395.0,1325.0,1350.0,1400.0,1497.5,1400.0,1450.0,1550.0,1450.0,1400.0,1450.0,1500.0,1500.0,1400.0,1450.0,1500.0,1575.0,1550.0,1539.5,1650.0,1600.0,1600.0,1650.0,1650.0,1595.0,1597.5,1675.0,1575.0,1600.0,1695.0,1650.0,1595.0,1550.0,1600.0,1600.0,1587.0,1600.0,1650.0,1650.0,1675.0,1700.0,1695.0,1700.0,1850.0,1800.0,1697.5,1695.0,1767.5,1850.0,1675.0,1800.0,1900.0,1892.5,1850.0,1850.0,1885.0,1850.0,1795.0,1775.0,1800.0,1825.0,1900.0,2000.0,2050.0,1950.0,1950.0,2000.0,1997.5,2095.0,2095.0,2000.0,2100.0,2095.0,1999.0,2050.0,2050.0,2150.0,2100.0,2025.0,2050.0,2000.0,2050.0,2098.0,2081.5,2094.0,2100.0,2100.0
737,San Clemente,CA,Los Angeles-Long Beach-Anaheim,Orange County,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,3300.0,3000.0,3140.0,3195.0,3100.0,3150.0,3100.0,3200.0,3250.0,3500.0,3500.0,3437.5,3497.5,3500.0,3497.5,3425.0,3500.0,3400.0,3600.0,3600.0,3600.0,3400.0,3500.0,3495.0,3500.0,3600.0,3600.0,3495.0,3495.0,3450.0,3450.0,3495.0,3500.0,3500.0,3600.0,3300.0,3500.0,3500.0,3200.0,3500.0,3395.0,3500.0,3675.0,3700.0,3600.0,3550.0,3495.0,3497.5,3400.0,3500.0,3447.5,3400.0,3500.0,3550.0,3525.0,3697.5,3695.0,3650.0,3700.0,3600.0,3500.0,3400.0,3600.0,3500.0,3500.0,3700.0,3700.0,3750.0,3750.0,3700.0,3600.0,3600.0,3500.0,3774.5,3750.0
738,Novato,CA,San Francisco-Oakland-Hayward,Marin County,739,,,,,,,,,,,,,,,,,,,,,2622.5,2395.0,2195.0,2145.0,2199.0,2395.0,2422.5,2450.0,2400.0,2337.5,2300.0,2295.0,2595.0,2300.0,2600.0,2750.0,2795.0,2625.0,2495.0,2595.0,2500.0,2700.0,2400.0,2495.0,2495.0,2695.0,2650.0,2595.0,2525.0,2500.0,2795.0,2525.0,2300.0,2550.0,2700.0,2847.5,2992.5,2995.0,2700.0,2797.5,2800.0,3000.0,2995.0,3195.0,3047.5,3047.5,3500.0,3247.5,3000.0,3195.0,3000.0,3100.0,3000.0,3000.0,3000.0,3425.0,3400.0,3550.0,3400.0,3550.0,3400.0,2987.5,3200.0,3025.0,3387.5,3200.0,3200.0,3250.0,3372.5,3372.5,3395.0,3400.0,3400.0,3400.0,3257.5,3257.5,3500.0,3500.0,3451.0,3450.0,3400.0,3444.5,3495.0,3500.0,3500.0,3550.0,3450.0,3500.0,3600.0,3500.0,3500.0,3500.0,3400.0,3500.0,3475.0,3600.0,3700.0,3600.0,3400.0,3442.5
739,Waltham,MA,Boston-Cambridge-Newton,Middlesex County,740,,,,,,,,,,,,,,,,,,,,,2325.0,2025.0,2000.0,1974.5,2000.0,2038.0,2100.0,2125.0,2100.0,2100.0,2215.0,2200.0,2330.0,2243.0,2250.0,2095.0,2090.0,2157.5,2115.0,2152.5,2156.0,2200.0,2220.0,2100.0,2050.0,2245.0,2168.0,2163.0,2212.5,2245.0,2200.0,2250.0,2310.0,2300.0,2310.0,2350.0,2310.0,2290.0,2255.0,2260.0,2310.0,2300.0,2271.0,2300.0,2308.0,2295.0,2303.0,2280.0,2300.0,2275.5,2300.0,2300.0,2300.0,2330.0,2330.0,2300.0,2300.0,2306.0,2297.5,2310.0,2310.0,2273.0,2260.0,2310.0,2275.5,2260.0,2300.0,2310.0,2310.0,2300.0,2300.0,2330.0,2300.0,2200.0,2200.0,2186.0,2271.0,2290.0,2333.0,2382.0,2360.0,2371.0,2400.0,2391.5,2394.0,2300.0,2388.0,2360.0,2349.0,2341.0,2450.0,2500.0,2460.5,2400.0,2400.0,2382.0,2300.0,2400.0,2370.0,2300.0
740,Broomfield,CO,Denver-Aurora-Lakewood,Broomfield County,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.5,1645.0,1695.0,1595.0,1695.0,1737.5,1675.0,1649.0,1600.0,1662.5,1600.0,1525.0,1600.0,1695.0,1700.0,1800.0,1775.0,1700.0,1600.0,1695.0,1795.0,1795.0,1800.0,1895.0,1895.0,2000.0,1967.0,1997.5,2020.0,1975.0,1897.0,1900.0,1850.0,2000.0,1897.0,1817.5,1995.0,1895.0,1975.0,1985.0,1995.0,1950.0,1985.0,1895.0,1900.0,1995.0,2062.5,2000.0,2050.0,2072.5,2095.0,2095.0,2050.0,2100.0,2000.0,2000.0,2100.0,2050.0,2100.0,2195.0,2150.0,2195.0,2150.0,2197.5,2199.0,2100.0,2100.0,2195.0,2195.0,2200.0,2200.0,2222.5,2200.0,2200.0,2150.0,2200.0,2225.0,2295.0,2250.0,2250.0
